# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0013544	atrial fibrillation, familial, 11	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I48 'Atrial fibrillation and flutter' is a disjunctive grouping covering all AF and flutter, broader than GJA5-related familial atrial fibrillation 11.
MONDO:0013545	atrial fibrillation, familial, 12	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I48 'Atrial fibrillation and flutter' is a disjunctive grouping covering all AF and flutter, broader than ABCC9-related familial atrial fibrillation 12.
MONDO:0013547	mitochondrial complex V (ATP synthase) deficiency, nuclear type 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E88.4 'Mitochondrial metabolism disorders' is a broad grouping of all mitochondrial disorders, not ATP5F1E-related complex V deficiency nuclear type 3.
MONDO:0013561	chondrodysplasia with joint dislocations, gPAPP type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are nutritional anaemia rubrics (e.g. D53.0 'Protein deficiency anemia'); no skeletal dysplasia code is offered for gPAPP-type chondrodysplasia with joint dislocations.
MONDO:0013576	recurrent infections associated with rare immunoglobulin isotypes deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D53.8 'Other specified nutritional anemias' is unrelated; no immunoglobulin subclass/kappa-chain deficiency rubric appears among the candidates.
MONDO:0013578	DYRK1A-related intellectual disability syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A 'Other genetic related intellectual disabilities' is a residual grouping and F78.A1 names a different gene; neither denotes DYRK1A-related intellectual disability syndrome.
MONDO:0013584	hereditary sensory neuropathy-deafness-dementia syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G60.0 'Hereditary motor and sensory neuropathy' is the HMSN/CMT grouping, not DNMT1-related hereditary sensory neuropathy with deafness and dementia (HSAN1E).
MONDO:0013590	Stickler syndrome, type 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are unrelated recessive disorders (e.g. G11.11 'Friedreich ataxia'); no Stickler syndrome rubric is offered for COL9A1-related type 4.
MONDO:0013593	autosomal dominant nonsyndromic hearing loss 64	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H91 'Other and unspecified hearing loss' is a residual hearing-loss bucket, not the autosomal dominant nonsyndromic locus DFNA64.
MONDO:0013594	spinocerebellar ataxia type 36	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G11.19 'Other early-onset cerebellar ataxia' is an NEC residual for early-onset ataxias, whereas SCA36 is a specific late-onset dominant ataxia.
MONDO:0013597	platelet-type bleeding disorder 14	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D69.1 'Qualitative platelet defects' covers all platelet function defects, broader than TBXAS1-related platelet-type bleeding disorder 14.
MONDO:0013599	autoimmune enteropathy and endocrinopathy - susceptibility to chronic infections syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D80.9 'Immunodeficiency with predominantly antibody defects, unspecified' is a residual bucket for a different immunodeficiency class, not STAT1 gain-of-function autoimmune enteropathy-endocrinopathy syndrome.
MONDO:0013602	pheochromocytoma/paraganglioma syndrome 5	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are unrelated (e.g. D68.52 'Prothrombin gene mutation', matched on 'mutation'); no paraganglioma or phaeochromocytoma rubric is offered.
MONDO:0013605	brittle cornea syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H16.43 'Localized vascularization of cornea' is a different acquired corneal condition; no brittle cornea syndrome rubric is offered.
MONDO:0013607	monocytopenia with susceptibility to infections	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate A31.8 'Other mycobacterial infections' denotes the infection itself, not the GATA2-related MonoMAC monocytopenia syndrome that predisposes to it.
MONDO:0013618	craniofacial anomalies and anterior segment dysgenesis syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q13.8 'Other congenital malformations of anterior segment of eye' is a residual ocular bucket that covers only the eye component of this craniofacial syndrome.
MONDO:0013622	platelet-type bleeding disorder 9	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D69.1 'Qualitative platelet defects' is the general platelet-function rubric, broader than glycoprotein Ia (collagen receptor) deficiency.
MONDO:0013623	platelet-type bleeding disorder 11	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D69.1 'Qualitative platelet defects' covers all platelet function defects, broader than GP6-related platelet-type bleeding disorder 11.
MONDO:0013628	hyperphosphatasia with intellectual disability syndrome 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A 'Other genetic related intellectual disabilities' is a residual grouping, not PGAP2-related hyperphosphatasia with intellectual disability syndrome 3.
MONDO:0013646	chromosome 8q21.11 deletion syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q93.3 'Deletion of short arm of chromosome 4' is a different specific deletion; no candidate denotes the 8q21.11 deletion syndrome.
MONDO:0013652	narcolepsy 7	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G47.41 'Narcolepsy' denotes narcolepsy generally, broader than the MOG-associated susceptibility subtype narcolepsy 7.
MONDO:0013655	neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A 'Other genetic related intellectual disabilities' is a residual grouping and F78.A1 names a different gene; neither denotes the GRIN1-related neurodevelopmental disorder with hyperkinetic movements and seizures.
MONDO:0013656	intellectual disability, autosomal dominant 9	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A 'Other genetic related intellectual disabilities' is a residual grouping and F78.A1 names a different gene; neither denotes KIF1A-related intellectual disability, autosomal dominant 9.
MONDO:0013658	intellectual disability, autosomal dominant 11	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A9 'Other genetic related intellectual disability' is an NEC residual bucket, not EPB41L1-related intellectual disability, autosomal dominant 11.
MONDO:0013659	microcephaly-capillary malformation syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidates are injury and dermatology noise; the closest, O35.07, concerns maternal care for fetal microcephaly rather than the microcephaly-capillary malformation syndrome itself.
MONDO:0013661	combined malonic and methylmalonic acidemia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E71.120 'Methylmalonic acidemia' denotes isolated methylmalonic acidaemia, not the combined malonic-and-methylmalonic form caused by ACSF3 deficiency.
MONDO:0013666	Stickler syndrome, type 5	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are unrelated recessive disorders (e.g. G11.11 'Friedreich ataxia'); no Stickler syndrome rubric is offered for COL9A2-related type 5.
MONDO:0013673	Wolfram-like syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E71.541 'Zellweger-like syndrome' is a different '-like' syndrome of peroxisomal type; no Wolfram or Wolfram-like rubric is offered.
MONDO:0013674	neurodegeneration with brain iron accumulation 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E83.1 'Disorders of iron metabolism' denotes systemic iron metabolism disorders, not C19orf12-related neurodegeneration with brain iron accumulation 4.
MONDO:0013675	multiple mitochondrial dysfunctions syndrome 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D53.8 'Other specified nutritional anemias' is unrelated; no candidate denotes BOLA3-related multiple mitochondrial dysfunctions syndrome 2.
MONDO:0013679	sclerosteosis 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate M27.62 'Post-osseointegration biological failure of dental implant' shares only a bone theme; no sclerosteosis rubric is offered for LRP4-related sclerosteosis 2.
MONDO:0013681	alpha-methylacyl-CoA racemase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D53.8 'Other specified nutritional anemias' is unrelated; no candidate denotes alpha-methylacyl-CoA racemase deficiency.
MONDO:0013699	Lynch syndrome 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are haematopoietic neoplasm residuals (e.g. D47.Z); no Lynch syndrome / hereditary nonpolyposis colorectal cancer rubric is offered for PMS2-related Lynch syndrome 4.
MONDO:0013700	pancreatic triacylglycerol lipase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate K86.81 'Exocrine pancreatic insufficiency' denotes global exocrine failure of any cause, not isolated pancreatic triacylglycerol lipase deficiency.
MONDO:0013710	Lynch syndrome 5	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are haematopoietic neoplasm residuals (e.g. D47.Z); no Lynch syndrome / hereditary nonpolyposis colorectal cancer rubric is offered for MSH6-related Lynch syndrome 5.
MONDO:0013711	peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate, H90 'Conductive and sensorineural hearing loss', names only one feature of this multisystem peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome, which no candidate denotes.
MONDO:0013721	complement component 4a deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	D84.1 'Defects in the complement system' is a grouping rubric covering every complement deficiency, so it is broader than the specific C4A component deficiency.
MONDO:0013727	pregnancy loss, recurrent, susceptibility to, 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	N96 'Recurrent pregnancy loss' denotes the clinical condition itself, whereas the Mondo term is the F5-linked genetic susceptibility locus, and Z15 'Genetic susceptibility to disease' is a generic susceptibility rubric.
MONDO:0013737	hereditary spastic paraplegia 46	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G11.4 'Hereditary spastic paraplegia' is the rubric for the whole HSP family, not specifically the GBA2-related SPG46 subtype.
MONDO:0013753	Charcot-Marie-Tooth disease axonal type 2P	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G60.0 'Hereditary motor and sensory neuropathy' is the broad HMSN/CMT rubric and does not single out the LRSAM1-related axonal type 2P.
MONDO:0013757	congenital nongoitrous hypothyroidism 6	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E03.1 'Congenital hypothyroidism without goiter' covers all nongoitrous congenital hypothyroidism regardless of cause, so it is broader than the THRA-related type 6.
MONDO:0013758	Charcot-Marie-Tooth disease dominant intermediate E	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G60.0 'Hereditary motor and sensory neuropathy' is broader than CMT dominant intermediate type E, and the N0x.1 focal-segmental glomerular codes capture only the nephropathy component.
MONDO:0013766	familial cold autoinflammatory syndrome 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	M04.2 'Cryopyrin-associated periodic syndromes' denotes the NLRP3-related CAPS spectrum, whereas FCAS3 is the PLCG2-related PLAID phenotype, a different disease.
MONDO:0013771	transient infantile hypertriglyceridemia and hepatosteatosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	K76.0 'Fatty (change of) liver, not elsewhere classified' is a residual NEC rubric for hepatic steatosis generally, not this specific transient infantile hypertriglyceridemia-hepatosteatosis disorder.
MONDO:0013772	Huppke-Brendel syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The nearest candidate, H90 'Conductive and sensorineural hearing loss', names only one feature of Huppke-Brendel syndrome; no candidate denotes the syndrome itself.
MONDO:0013787	psychomotor retardation, epilepsy, and craniofacial dysmorphism	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0013788	Usher syndrome type 3B	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate relates to Usher syndrome; the closest by string, N18.32 'Chronic kidney disease, stage 3b', shares only the '3B' token.
MONDO:0013789	DDOST-congenital disorder of glycosylation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate concerns congenital disorders of glycosylation; the closest, A50 'Congenital syphilis', shares only the word 'congenital' and is an entirely different disease.
MONDO:0013795	fibrochondrogenesis 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate concerns skeletal dysplasia; the closest, D68.52 'Prothrombin gene mutation', is retrieval noise sharing only the notion of a gene defect.
